ticker,price,market_cap,shares,pe,pb,peg,ev_ebitda,p_fcf,roe,roa,roic,debt_equity,total_debt,cash,ttm_fcf,fcf_growth,op_margins,profit_margins,name,sector,industry,dcf_value,margin_of_safety,s_pe,s_pfcf,s_ev_ebitda,s_pb,s_peg,fund_score,s_roe,s_roa,s_margin,s_debt,s_fcf_pos,qual_score,dcf_score,composite,rank
INVH,25.3,15509421056,613020589,26.631578,1.6214831,,15.929,17.983793175179816,0.060939997,0.02486,,0.8812399999999999,8431642112.0,144324992.0,862411000.0,0.05007285272635542,0.26999,0.21632999,Invitation Homes,Real Estate,Single-Family Residential REITs,9.02,-1.8037,0.7299145299145299,0.662280701754386,0.8359759431383269,0.7711827956989247,,0.7498384926265419,0.6379647749510764,0.5752688172043011,0.5752688172043011,0.5272727272727272,1.0,0.6631550273264811,0.0,0.42823222925091,171
UPS,116.73,99032055808,738990054,17.794209,6.1073613,,9.978,15.939490714308707,0.33772,0.07443,,1.75884,28590000128.0,5887000064.0,6213000000.0,-0.16864780035433946,0.107480004,0.06285,United Parcel Service,Industrials,Air Freight & Logistics,56.38,-1.0704,0.9358974358974359,0.9342105263157895,0.9478487614080834,0.5125738396624472,,0.832632640820939,0.3154243017256716,0.48717948717948717,0.7051282051282052,0.1559808612440192,1.0,0.5327425710554766,0.0,0.4246070670511978,172
ZBH,98.75,19570427904,198181555,27.816902,1.5326474,,9.919,17.127978211097496,0.05599,0.04408,,0.59178,7519099904.0,591900032.0,1142600000.0,-0.053427139474700014,0.20504999,0.08566,Zimmer Biomet,Health Care,Health Care Equipment,24.78,-2.9857,0.4843822843822844,0.6978301015697137,0.7796610169491526,0.8733333333333333,,0.7088016840586211,0.8341220423412203,0.6248812915479582,0.42606837606837605,0.5927272727272727,1.0,0.6955597965369654,0.0,0.42197053855475875,173
GIS,44.62,23808432128,533582081,9.595698,2.5555556,,10.404,10.383545783941733,0.27173,0.056810003,,1.4723,13734800384.0,683400000.0,2292900000.0,-0.05849837601132735,0.17874001,0.1351,General Mills,Consumer Staples,Packaged Foods & Meats,20.06,-1.2244,1.0,0.9155701754385964,0.8022598870056498,0.6622222222222223,,0.8450130711666171,0.2546333601933924,0.536996336996337,0.35292022792022787,0.3411764705882353,1.0,0.4971452791396385,0.0,0.4200408946932256,174
OXY,51.84,51073310720,985210434,38.117645,1.8422176,,7.229,11.55243400135716,0.05929,0.02743,,0.63804,23350999040.0,1968000000.0,4421000000.0,-0.16390364217569575,0.10309,0.10772,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,24.79,-1.0916,0.07925407925407921,0.8986842105263159,0.6764252696456086,0.7236363636363636,,0.5944999807655919,1.0,1.0,0.7698135198135198,0.3983471074380166,1.0,0.8336321254503073,0.0,0.416483024630534,175
CBOE,288.68,30208776192,104644514,27.704414,5.8823047,,18.167,29.05528151582187,0.2336,0.11071999,,0.30434,1563800064.0,2252600064.0,1039700000.0,0.23962836233747287,0.35615003,0.23334,Cboe Global Markets,Financials,Financial Exchanges & Data,344.42,0.1618,0.20324786324786318,0.14514802631578946,0.2542372881355932,0.16000000000000006,,0.19065829442481147,0.21917808219178084,0.12122926093514329,0.32478632478632474,0.6727272727272727,1.0,0.4675841881281043,0.5809,0.4159864500807101,176
APA,29.06,10397274112,354669251,6.952153,1.7326497,,2.627,14.664702555712271,0.27427998,0.099259995,,0.6689499999999999,4591000064.0,475000000.0,709000000.0,-0.33269363813344466,0.27281,0.16093999,APA Corporation,Energy,Oil & Gas Exploration & Production,9.1,-2.1917,1.0,0.7973684210526316,1.0,0.8157575757575757,,0.9032814992025517,0.12453300124533,0.10633484162895927,0.4015151515151515,0.3520661157024794,1.0,0.396889822018384,0.0,0.41537098022548913,177
SOLV,72.94,12651265024,173447557,8.374283,2.5372202,,12.825,15.715857172670807,0.37271,0.03208,,1.03028,5136999936.0,1642000000.0,805000000.0,-0.2521949697782462,0.07824,0.18139,Solventum,Health Care,Health Care Technology,27.93,-1.6113,1.0,0.7511542012927056,0.6101694915254238,0.6706666666666667,,0.757997589871199,0.1706102117061021,0.8687084520417854,0.7636752136752137,0.18545454545454543,1.0,0.5976896845755293,0.0,0.41472157759880196,178
IBM,257.16,240376512512,934735206,23.084381,7.3765135,,17.351,20.44017963537415,0.35158002,0.05084,,1.97328,64606998528.0,14417000448.0,11760000000.0,0.05454309455712636,0.23122999,0.15685001,IBM,Information Technology,IT Consulting & Other Services,151.73,-0.6948,0.7698135198135198,0.6673212882953653,0.5873249815770081,0.49333333333333335,,0.6294482807548065,0.28261327713382506,0.7106227106227107,0.5292524377031419,0.14090909090909093,1.0,0.5326795032737538,0.1526,0.41451677408262066,179
OKE,87.33,54996590592,629231557,16.053308,2.491015,,11.869,19.182626645273807,0.17847,0.062750004,,1.5221799999999999,33727000576.0,1199000064.0,2867000000.0,0.15743584292723267,0.18160999,0.105790004,Oneok,Energy,Oil & Gas Storage & Transportation,61.39,-0.4226,0.6777389277389277,0.5947368421052632,0.3066255778120185,0.40121212121212124,,0.49507836721708276,0.3088418430884184,0.5233785822021116,0.5396270396270396,0.12066115702479345,1.0,0.4985017243884727,0.2887,0.4133828596230971,180
BRK-B,498.2,1074784239616,1372820139,15.92202,0.0010266358,,-2.421,92.52619142699724,0.1017,0.04775,,0.18166000000000002,127243001856.0,381673013248.0,11616000000.0,-0.23700311036877297,0.41103,0.18129,Berkshire Hathaway,Financials,Multi-Sector Holdings,272.99,-0.8249,0.5273504273504274,0.002672697368421052,1.0,0.9866666666666667,,0.6291724478463788,0.7808219178082192,0.31485671191553544,0.17623931623931624,0.8727272727272728,1.0,0.6289290437380688,0.08755000000000002,0.41246261768074977,181
ROK,398.79,44837228544,112357908,45.680416,11.961308,,25.923,33.01710496612666,0.23736,0.0871,,0.99289,3772999936.0,444000000.0,1358000000.0,0.25807094290163546,0.1753,0.11557,Rockwell Automation,Industrials,Electrical Components & Equipment,397.5,-0.0032,0.12820512820512822,0.34210526315789475,0.16558018252933507,0.24320675105485237,,0.2197743312368026,0.5392278953922789,0.358974358974359,0.4615384615384615,0.3569377990430622,1.0,0.5433357029896323,0.4984,0.41211494168028895,182
CTRA,31.28,23815888896,758644058,14.481482,1.6237541,,6.318,23.257704,0.118549995,0.06279,,0.27957,4116999936.0,98000000.0,1024000000.0,0.029306672541242307,0.28043,0.24691999,Coterra,Energy,Oil & Gas Exploration & Production,14.5,-1.1566,0.7698135198135198,0.49342105263157887,0.7688751926040062,0.8618181818181817,,0.7234819867168216,0.6313823163138231,0.4638009049773755,0.3094405594405594,0.768595041322314,1.0,0.6346437644108145,0.0,0.41187963645359116,183
TT,467.12,103578722304,221331905,35.57654,12.058755,,25.419,36.84108920647341,0.36956,0.11642,,0.63247,5439799808.0,1763299968.0,2811500000.0,0.32369502333960676,0.15502,0.13688,Trane Technologies,Industrials,Building Products,432.3,-0.0806,0.4102564102564103,0.2631578947368421,0.19165580182529335,0.23037974683544307,,0.27386246341349724,0.2627646326276463,0.20512820512820512,0.5384615384615385,0.6114832535885167,1.0,0.5235675259611814,0.4597,0.41062374368501936,184
FRT,107.45,9327222784,86276033,22.959402,3.00081,,17.925,28.175515901401642,0.12235,0.03267,,1.4364,5028306944.0,110016000.0,331040000.0,0.49003024692570096,0.34458,0.32092997,Federal Realty Investment Trust,Real Estate,Retail REITs,78.59,-0.3672,0.864957264957265,0.17446393762183235,0.6719518862766538,0.31354838709677424,,0.5062303689881313,0.18542074363992173,0.3465674110835401,0.3465674110835401,0.20000000000000004,1.0,0.41571111316140036,0.3164,0.4076684074361961,185
ETN,373.38,145356832768,388400000,35.730145,7.4617796,,24.647,41.306289504973,0.21525998,0.08282,,0.54091,10531000320.0,803000000.0,3519000000.0,0.30373579507619963,0.19872,0.1489,Eaton Corporation,Industrials,Electrical Components & Equipment,295.14,-0.2651,0.3974358974358974,0.22368421052631576,0.21773142112125166,0.38430379746835447,,0.30578883163795484,0.5655577299412916,0.3846153846153846,0.3333333333333333,0.7052631578947369,1.0,0.5977539211569493,0.36745,0.40344457136252154,186
HSY,221.77,44971655168,148171608,50.981613,9.70165,,25.195,23.35396450660399,0.1889,0.06892,,1.23763,5738574848.0,925859008.0,1925654000.0,0.06659564130361262,0.14703,0.07554,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,190.72,-0.1628,0.11786600496277917,0.5497076023391813,0.06779661016949155,0.29629629629629634,,0.2579166284419371,0.46333601933924257,0.45018315018315014,0.43732193732193725,0.49090909090909096,1.0,0.5683500395506842,0.41859999999999997,0.39979832984234903,187
NUE,180.01,41196847104,228858659,23.9375,1.9715456,,11.328,51.11271352853598,0.09361,0.04814,,0.32187,7120999936.0,2699000064.0,806000000.0,-0.4407798630372648,0.06869,0.05367,Nucor,Materials,Steel,17.16,-9.4875,0.6961538461538462,0.2171052631578947,0.8044328552803128,0.7271794871794871,,0.6112178629428852,0.6101159114857746,0.49358974358974356,0.7273175542406312,0.8825174825174825,1.0,0.7427081383667263,0.0,0.39960328662169137,188
COP,110.53,136583938048,1225168000,17.378931,2.0999336,,6.313,17.06019710816887,0.12357,0.06421,,0.37828,24394000384.0,6981000192.0,8006000000.0,-0.11809168846080009,0.16299999,0.13252,ConocoPhillips,Energy,Oil & Gas Exploration & Production,53.49,-1.0665,0.6317016317016316,0.6960526315789475,0.8151001540832049,0.6315151515151514,,0.6935923922197339,0.5392278953922789,0.40422322775263947,0.5856643356643357,0.5834710743801652,1.0,0.6225173066378838,0.0,0.3983866639363778,189
TRMB,67.62,16091470848,237920962,38.420456,2.7505696,,21.017,32.32517245480113,0.07322,0.041100003,,0.23855,1392199936.0,253400000.0,497800000.0,-0.10927184187233463,0.22499001,0.118190005,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,16.89,-3.0036,0.47824397824397824,0.48586017282011,0.4841562269712602,0.8501408450704225,,0.5746003057764427,0.8284510010537408,0.8119047619047619,0.5435175153485013,0.6977272727272728,1.0,0.7763201102068553,0.0,0.39519013457346874,190
HRL,24.99,13747180544,550107295,28.724138,1.7398872,,13.134,25.726969722035598,0.06002,0.04476,,0.3822,3025410048.0,703587968.0,534349000.0,-0.14537859147397825,0.07222,0.0395,Hormel Foods,Consumer Staples,Packaged Foods & Meats,5.84,-3.2772,0.3792390405293631,0.4089912280701754,0.6045197740112993,0.7466666666666667,,0.5348541773193761,0.7614826752618855,0.7106227106227107,0.7186609686609686,0.9401069518716577,1.0,0.8261746612834445,0.0,0.39374262738264276,191
EQR,62.6,24636973056,380474721,21.292517,2.145305,,17.237,19.102812006475904,0.100200005,0.02615,,0.74323,8479584768.0,55904000.0,1289704000.0,0.017994152646718664,0.2851,0.36202,Equity Residential,Real Estate,Multi-Family Residential REITs,25.23,-1.4809,0.8987179487179487,0.5121832358674465,0.7375615090213231,0.5750537634408601,,0.6808791142618946,0.312133072407045,0.5425971877584781,0.5099255583126551,0.7090909090909091,1.0,0.6147493455138174,0.0,0.39199502637011746,192
FTNT,80.0,61301284864,743648102,33.05785,48.04805,,25.541,32.62094767134951,1.3571601,0.12866001,,0.80509,996300032.0,3582500096.0,1879200000.0,0.1600397959814246,0.32766,0.27257,Fortinet,Information Technology,Systems Software,66.84,-0.1969,0.554972804972805,0.470738413197172,0.42520265291083276,0.11511737089201879,,0.39150781049320715,0.05648050579557429,0.20421245421245418,0.2582159624413145,0.33181818181818185,1.0,0.370145420853505,0.40155,0.39018408888599876,193
ANET,132.79,167220461568,1259285070,48.28727,13.488064,,39.742,45.48727629241367,0.314,0.14392,,0.00179,22100000.0,10743000064.0,3676203000.0,0.5693557044855779,0.41519,0.38991,Arista Networks,Information Technology,Communications Equipment,111.68,-0.189,0.2787490287490287,0.3195208169677926,0.18938835666912304,0.3506103286384977,,0.2845671327561105,0.3138040042149631,0.1608058608058608,0.08703503069700252,1.0,1.0,0.5123289791435652,0.40549999999999997,0.38988074125053,194
CVX,183.93,367741108224,1980000000,27.783987,1.9370838,,10.608,24.444370395107683,0.0716,,,0.21239,41543999488.0,7727000064.0,15044000000.0,-0.10707614633403661,0.092989996,0.06611,Chevron Corporation,Energy,Integrated Oil & Gas,61.64,-1.9841,0.2634032634032634,0.3921052631578947,0.4453004622496148,0.6775757575757575,,0.4445961865966326,0.9539227895392279,,0.8618881118881119,0.9074380165289256,1.0,0.9308122294890664,0.0,0.388311722681088,195
SYK,380.23,145509711872,382688675,45.26548,6.487017,,22.704,33.973782832593976,0.15079,0.079229996,,0.7297100000000001,16359999488.0,4100000000.0,4283000000.0,0.28131752716983227,0.27235,0.12923999,Stryker Corporation,Health Care,Health Care Equipment,363.48,-0.0461,0.13449883449883454,0.21791320406278852,0.15254237288135597,0.26533333333333337,,0.19257193619407809,0.4655043586550435,0.36229819563152893,0.2235042735042735,0.4631404958677687,1.0,0.5028894647317229,0.47695,0.3839025438508581,196
ALGN,190.02,13773859840,71749995,33.69149,3.3640194,,15.824,22.12131649993335,0.103870004,0.061880004,,0.02038,82507000.0,1094908032.0,622651000.0,-0.06893560407639687,0.15235,0.1017,Align Technology,Health Care,Health Care Supplies,104.02,-0.8269,0.3186480186480186,0.5734072022160666,0.423728813559322,0.5017777777777778,,0.45439045305029624,0.7051058530510586,0.47483380816714144,0.6117521367521368,0.9629752066115702,1.0,0.7509334009163814,0.08655000000000002,0.38139000879669904,197
HOLX,75.43,16839363584,223244905,31.298754,3.2078762,,12.581,18.613201706643085,0.108559996,0.07434,,0.48051,2520300032.0,2366599936.0,904700000.0,-0.23216693062132243,0.22990999,0.13178,Hologic,Health Care,Health Care Equipment,41.3,-0.8266,0.37389277389277387,0.662280701754386,0.6440677966101694,0.5186666666666667,,0.549726984730999,0.6313823163138231,0.38105413105413105,0.3585470085470085,0.703801652892562,1.0,0.6149570217615049,0.0867,0.3808237000962259,198
APH,151.04,185660620800,1229214930,45.221558,13.812528,,27.313,42.40666517439072,0.36851,0.13108,,1.1893500000000001,16067699712.0,11434200064.0,4378100000.0,0.34714040990969597,0.27469,0.1849,Amphenol,Information Technology,Electronic Components,122.1,-0.237,0.3247863247863248,0.38000785545954435,0.3809874723655122,0.30779342723004693,,0.34839376996035704,0.2670179135932561,0.18974358974358974,0.40086673889490787,0.20454545454545456,1.0,0.4124347393554416,0.3815,0.37764650432498537,199
XOM,147.28,621104136192,4179000000,21.98209,2.372843,,11.126,20.22086652532882,0.110810004,0.04902,,0.18936,50487001088.0,10680999936.0,30716000000.0,-0.052001281812695144,0.09527001,0.089049995,ExxonMobil,Energy,Integrated Oil & Gas,66.62,-1.2107,0.49358974358974356,0.5440789473684211,0.35285053929121735,0.44727272727272727,,0.45944798938052733,0.6774595267745952,0.8212669683257918,0.8158508158508159,0.9537190082644628,1.0,0.8536592638431332,0.0,0.3742216122439679,200
MSI,462.76,77074989056,165658912,36.238056,31.817934,,24.206,29.966947533437015,1.04197,0.11395001,,4.0239,9765999616.0,1164999936.0,2572000000.0,0.1795978960376441,0.27811,0.18439,Motorola Solutions,Information Technology,Communications Equipment,368.25,-0.2567,0.49358974358974356,0.5312254516889238,0.4399410464259397,0.11511737089201879,,0.39496840314915643,0.05648050579557429,0.24761904761904757,0.3723365836041892,0.06136363636363637,1.0,0.3475599546764895,0.37165000000000004,0.37378892977132716,201
DLR,175.68,61453643776,343615444,49.072624,2.7195046,,28.716,25.476856933439905,0.05469,0.01175,,0.81655,20287967232.0,3487604992.0,2412136000.0,0.13279489125492927,0.14147,0.2152,Digital Realty,Real Estate,Data Center REITs,109.11,-0.6101,0.29102564102564105,0.24951267056530213,0.11427009294696559,0.4116129032258065,,0.2666053269409288,0.7103718199608611,0.869313482216708,0.8366418527708851,0.6,1.0,0.8032654309896909,0.19495,0.3721082221767478,202
CME,308.09,110762180608,359509289,27.631392,3.8568137,,24.004,30.79721412706798,0.1475,0.01574,,0.11913,3422299904.0,4741899776.0,3596500000.0,0.16489512701127063,0.61842996,0.62451,CME Group,Financials,Financial Exchanges & Data,259.33,-0.188,0.21675213675213678,0.11348684210526315,0.07344632768361582,0.23999999999999996,,0.16092132663525394,0.4520547945205479,0.6574283559577677,0.027692307692307693,0.9090909090909092,1.0,0.6092532734523065,0.406,0.3710357826854155,203
LH,282.67,23489878016,82900000,27.76719,2.695587,,13.31,21.43432613924628,0.10509,0.05154,,0.7556100000000001,6526000128.0,532300000.0,1095900000.0,-0.2585045302175366,0.10865,0.06282,Labcorp,Health Care,Health Care Services,64.65,-3.372,0.5027972027972029,0.6445060018467221,0.5932203389830508,0.5862222222222222,,0.5816864414622995,0.649813200498132,0.568613485280152,0.7299145299145299,0.37057851239669426,1.0,0.6637839456179015,0.0,0.36953624091628023,204
WMB,72.98,89181560832,1222000000,34.102802,6.982396,,17.869,38.842143219512195,0.18555,0.048720002,,1.95805,29361000448.0,63000000.0,2296000000.0,-0.05236015549959394,0.40541,0.22129999,Williams Companies,Energy,Oil & Gas Storage & Transportation,,,0.1713286713286713,0.24013157894736836,0.07550077041602463,0.1248484848484849,,0.15295237638513728,0.2166874221668742,0.8808446455505279,0.12529137529137527,0.07438016528925616,1.0,0.45944072165960675,0.5,0.3683935121496998,205
NFLX,78.67,333709443072,4237323340,31.094862,12.479378,,24.895,35.2719135039197,0.42762002,0.15251,,0.6378199999999999,16975837184.0,9062359040.0,9461053000.0,0.8013844914210326,0.24535,0.24304001,Netflix,Communication Services,Movies & Entertainment,77.04,-0.0212,0.3094405594405594,0.2171052631578947,0.20412675018422993,0.07478260869565215,,0.20136379536958401,0.0323785803237858,0.1713286713286713,0.25139353400222963,0.5834710743801652,1.0,0.40771437200697036,0.4894,0.36816592138109705,206
CSCO,79.2,312926666752,3951094563,28.489208,6.5535784,,20.183,23.549568539434077,0.23754999,0.06994,,0.66509,31740000256.0,15777000448.0,13288000000.0,0.013898544116964118,0.24868,0.18756,Cisco,Information Technology,Communications Equipment,42.14,-0.8795,0.6163558663558664,0.6219560094265515,0.5136330140014738,0.5361502347417839,,0.5720237811314188,0.4073761854583772,0.5514652014652015,0.47219212712170455,0.3954545454545455,1.0,0.5652976118999657,0.060250000000000026,0.36563272637098804,207
KEYS,243.54,41844338688,171517760,48.513943,7.0924335,,35.214,32.66536977985948,0.1582,0.056999996,,0.47237,2777999872.0,1872999936.0,1281000000.0,0.10131149999874056,0.15292,0.15814,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,142.75,-0.706,0.26340326340326337,0.45561665357423403,0.21886514369933677,0.5076056338028169,,0.36137267361991277,0.6101159114857746,0.6527472527472528,0.7432286023835319,0.49090909090909096,1.0,0.6994001715051301,0.14700000000000002,0.360130478643252,208
EBAY,88.07,40247988224,452000000,19.527716,8.568788,,16.108,20.57668109611452,0.40847,0.077989995,,1.55623,7182000128.0,2919000064.0,1956000000.0,-0.04031403051329907,0.16223,0.18297,eBay Inc.,Consumer Discretionary,Broadline Retail,37.39,-1.3554,0.8238573021181717,0.6550951847704368,0.5550847457627119,0.43000000000000005,,0.6160093081628302,0.36986301369863017,0.6336606655755592,0.4091880341880342,0.39459459459459467,1.0,0.5614612616113636,0.0,0.35596857325983144,209
CMG,37.54,49638318080,1302423000,32.929825,17.29954,,22.217,34.290315683308116,0.47355,0.13878,,1.7931899999999998,5075813888.0,1049136000.0,1447590000.0,0.19701190502328325,0.15213001,0.12878,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,29.08,-0.2911,0.2734113712374582,0.3748600223964165,0.2161016949152543,0.2611111111111112,,0.28137104991506,0.2876712328767123,0.20267321331151117,0.45138888888888884,0.3670761670761671,1.0,0.4617619004306559,0.35445,0.355700342577935,210
IQV,165.62,28205084672,169600000,21.15198,4.3194327,,14.43,13.342045729422894,0.21438,0.05053,,2.45928,16305000448.0,2140999936.0,2114000000.0,-0.027999351768626446,0.1517,0.083380006,IQVIA,Health Care,Life Sciences Tools & Services,58.95,-1.8093,0.7421911421911422,0.8578024007386889,0.5254237288135593,0.4004444444444445,,0.6314654290469587,0.33648816936488174,0.587369420702754,0.6455128205128206,0.09289256198347112,1.0,0.5324525945127855,0.0,0.3541260487946319,211
LW,48.27,6726544384,138879884,17.48913,3.820945,,8.583,29.2331350890917,0.23164,0.06905,,2.24846,3944699904.0,82700000.0,230100000.0,0.21433309234125475,0.09474,0.060599998,Lamb Weston,Consumer Staples,Packaged Foods & Meats,23.42,-1.0613,0.869313482216708,0.24013157894736842,0.9152542372881356,0.4651851851851852,,0.6224711209093494,0.3440773569701853,0.4212454212454212,0.6905270655270656,0.22139037433155087,1.0,0.5354480436148445,0.0,0.3517269032219834,212
DG,150.64,33158705152,220118871,26.062283,4.0505514,,15.384,19.66503209154916,0.16450001,0.04191,,2.01663,16508423168.0,1240622976.0,1686176000.0,-0.020695285643477224,0.03999,0.03033,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,21.07,-6.1493,0.4772539288668321,0.6904239766081872,0.4350282485875706,0.43703703703703706,,0.5099357977749067,0.5229653505237711,0.8263736263736264,0.8311965811965812,0.281283422459893,1.0,0.6923637961107744,0.0,0.3515684782489109,213
TMUS,215.46,240993452032,1101862739,22.166666,4.0284944,,10.83,15.6215370475141,0.18177,0.05678,,2.08851,123646001152.0,5598000128.0,15427000000.0,,0.18365,0.124469995,T-Mobile US,Communication Services,Wireless Telecommunication Services,117.14,-0.8393,0.5856643356643356,0.6776315789473684,0.6020633750921149,0.42724637681159416,,0.5731514166288533,0.40099626400996263,0.4015151515151515,0.4275362318840579,0.12066115702479345,1.0,0.47014176088679316,0.08034999999999998,0.3502784360417969,214
PPG,126.53,28557819904,224400000,18.284681,3.6402085,,12.824,40.85525022031474,0.21275999,,,0.9956,7920999936.0,1918000000.0,699000000.0,-0.1627500349406802,0.11497,0.09928001,PPG Industries,Materials,Specialty Chemicals,5.52,-21.9227,0.8987179487179487,0.5394736842105263,0.6479791395045632,0.41538461538461535,,0.6253888469544134,0.220231822971549,,0.5325443786982248,0.3342657342657343,1.0,0.521760483983877,0.0,0.3493262174300139,215
CPT,107.2,11405579264,103408210,30.282486,2.613678,,17.087,29.531377959137174,0.08598,0.0202,,0.88402,3923490048.0,25203000.0,386219000.0,0.09361899288980813,0.19797,0.24229,Camden Property Trust,Real Estate,Multi-Family Residential REITs,34.03,-2.1497,0.5948717948717949,0.1369395711500975,0.7703663203936577,0.44430107526881724,,0.4866196904210918,0.45694716242661454,0.803970223325062,0.803970223325062,0.49090909090909096,1.0,0.7111593399971659,0.0,0.3481067266466736,216
EMR,148.62,83569336320,562000000,36.337406,4.1191792,,16.307,31.33458429696288,0.09646,0.066149995,,0.6928300000000001,14058999808.0,1748000000.0,2667000000.0,0.0055605844145771854,0.24597,0.12718001,Emerson Electric,Industrials,Electrical Components & Equipment,40.94,-2.6299,0.37179487179487175,0.4342105263157895,0.634941329856584,0.7178059071729957,,0.5396881587850603,0.9078455790784558,0.5641025641025642,0.1923076923076923,0.5177033492822966,1.0,0.6363918369542018,0.0,0.34798881481332156,217
TJX,158.23,176100294656,1110467095,34.929356,18.774323,,23.324,41.94861711672225,0.58396,0.12331,,1.40977,13194000384.0,4640000000.0,4198000000.0,0.27782530989193877,0.12489,0.086789995,TJX Companies,Consumer Discretionary,Apparel Retail,125.89,-0.2568,0.2513935340022296,0.202407614781635,0.19491525423728817,0.24000000000000002,,0.22217910075528818,0.09589041095890412,0.31042007637752317,0.514690170940171,0.47714987714987717,1.0,0.4796301070852951,0.37160000000000004,0.34631021203567464,218
NSC,316.23,71016415232,224572025,24.821823,4.5647845,,15.602,32.92369737227631,0.19248,0.0591,,1.14742,17838999552.0,1530000000.0,2157000000.0,-0.017453239159464617,0.3117,0.23587999,Norfolk Southern,Industrials,Rail Transportation,42.4,-6.4583,0.717948717948718,0.3815789473684211,0.7001303780964797,0.6536708860759494,,0.6133322323723921,0.5918875644903042,0.6666666666666667,0.07692307692307693,0.26315789473684215,1.0,0.519727040563378,0.0,0.3445980414711817,219
EFX,197.46,24167927808,120400000,37.186443,5.163433,,15.49,29.726848472324722,0.13757,0.06041,,1.10637,5242200064.0,180800000.0,813000000.0,-0.02075584484883597,0.18109,0.1087,Equifax,Industrials,Research & Consulting Services,37.66,-4.2438,0.32051282051282054,0.5131578947368421,0.7392438070404173,0.6023628691983123,,0.5438193478720981,0.7367016545098737,0.6282051282051283,0.4230769230769231,0.28995215311004785,1.0,0.6155871717803947,0.0,0.34423356470033295,220
DGX,202.41,22516566016,110242362,23.15904,3.1053052,,12.704,24.770699687568758,0.14751,0.06413,,0.87593,6382000128.0,420000000.0,909000000.0,-0.2080381444822904,0.1397,0.089899994,Quest Diagnostics,Health Care,Health Care Services,31.34,-5.458,0.6317016317016317,0.4667590027700831,0.6271186440677967,0.5355555555555555,,0.5652837085237667,0.5023661270236612,0.45607787274453937,0.6623931623931624,0.27801652892561984,1.0,0.5797707382173966,0.0,0.3427919825376675,221
ESS,254.52,17588973568,64442000,24.449568,2.9598792,,18.638,18.874111843418355,0.12235,0.031040002,,1.1943300000000001,6851756032.0,85586000.0,931910000.0,0.05927198399225442,0.3183,0.34601003,Essex Property Trust,Real Estate,Multi-Family Residential REITs,135.87,-0.8733,0.7974358974358974,0.5497076023391813,0.57353745215965,0.34623655913978496,,0.5667293777686284,0.18542074363992173,0.4445822994210091,0.4445822994210091,0.2727272727272727,1.0,0.4694625230418425,0.06335000000000002,0.34106091297948055,222
JKHY,159.19,11521716224,72167368,22.839312,5.214728,,16.553,28.078599164591143,0.24284,0.13347,,0.03109,68497000.0,28216000.0,410338000.0,0.09417616407316265,0.25697002,0.20587,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,108.9,-0.4619,0.28427350427350423,0.19263980263157895,0.34463276836158196,0.1866666666666667,,0.25205318548333294,0.19178082191780824,0.07654600301659126,0.6218803418803419,0.9818181818181819,1.0,0.5744050697265847,0.26905,0.3394398823508127,223
GEHC,84.23,38387802112,455749767,18.512089,3.698516,,12.24,25.506845257142857,0.22378,0.05472,,0.98717,10462999552.0,4492000256.0,1505000000.0,-0.0584423324152028,0.15725,0.10104,GE HealthCare,Health Care,Health Care Equipment,21.11,-2.9901,0.8158508158508159,0.3956602031394275,0.6779661016949153,0.4511111111111112,,0.5851470579490674,0.31805728518057286,0.5498575498575499,0.5948717948717949,0.2224793388429752,1.0,0.5370531937505785,0.0,0.33906476871981817,224
GOOG,314.9,3809345273856,5438000000,29.157406,9.166594,,24.968,51.9933567255753,0.35705003,0.15427,,0.16133,66995998720.0,126843002880.0,73266000000.0,0.06879140249222915,0.31568,0.32810003,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,244.52,-0.2878,0.4475524475524475,0.07894736842105259,0.1599115696389094,0.20695652173913043,,0.22334197683788498,0.14757160647571604,0.10227272727272727,0.14130434782608695,0.9305785123966942,1.0,0.4643454387942449,0.35609999999999997,0.336696051591821,225
WSM,214.86,25650139136,119380711,23.689085,12.509315,,15.447,22.526699602601315,0.56918997,0.17867,,0.7088,1465763968.0,884662976.0,1138655000.0,-0.0017430455868212569,0.16950001,0.14297,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,117.5,-0.8286,0.6256967670011149,0.5904255319148937,0.6186440677966103,0.30333333333333334,,0.5345249250114881,0.12328767123287672,0.13802509547190395,0.34588675213675213,0.6972972972972972,1.0,0.4608993632277659,0.0857,0.3365885645609623,226
MDLZ,58.8,75873083392,1281845669,31.11111,2.916522,,19.092,23.453812485935085,0.09332,0.03243,,0.84848,21967998976.0,2124999936.0,3235000000.0,0.02522974770936437,0.09527001,0.0636,Mondelez International,Consumer Staples,Packaged Foods & Meats,20.9,-1.8129,0.28122415219189406,0.5215643274853802,0.1807909604519774,0.634074074074074,,0.40441337855083137,0.6720386784850927,0.9131868131868132,0.6623931623931624,0.6106951871657754,1.0,0.7716627682461688,0.0,0.3344603745543332,227
